Fecha,Hora,Precio marginal local ($/MWh)
22/01/2021,17,727.17
22/01/2021,18,1238.65
22/01/2021,19,1561.83
22/01/2021,20,1649.36
22/01/2021,21,1556.47
22/01/2021,22,1525.76
22/01/2021,23,1581.87
22/01/2021,24,1600.02
23/01/2021,1,1024.98
23/01/2021,2,1634.98
23/01/2021,3,1632.86
23/01/2021,4,851.82
23/01/2021,5,921.37
23/01/2021,6,714.81
23/01/2021,7,840.52
23/01/2021,8,635.68
23/01/2021,9,655.13
23/01/2021,10,879.35
23/01/2021,11,856.86
23/01/2021,12,835.47
23/01/2021,13,915.45
23/01/2021,14,716.26
23/01/2021,15,691.82
23/01/2021,16,702.81
23/01/2021,17,592.86
23/01/2021,18,553.81
23/01/2021,19,669.34
23/01/2021,20,715.67
23/01/2021,21,703.32
23/01/2021,22,655.07
23/01/2021,23,651.59
23/01/2021,24,627.18
24/01/2021,1,565.52
24/01/2021,2,702.37
24/01/2021,3,606.28
24/01/2021,4,576.65
24/01/2021,5,601.02
24/01/2021,6,576.62
24/01/2021,7,562.97
24/01/2021,8,554.15
24/01/2021,9,505.28
24/01/2021,10,508.78
24/01/2021,11,474.91
24/01/2021,12,507.74
24/01/2021,13,536.03
24/01/2021,14,515.04
24/01/2021,15,483.74
24/01/2021,16,504.42
24/01/2021,17,489.79
24/01/2021,18,508.88
24/01/2021,19,578.9
24/01/2021,20,741.04
24/01/2021,21,682.12
24/01/2021,22,695.38
24/01/2021,23,658.75
24/01/2021,24,558.84
25/01/2021,1,565.67
25/01/2021,2,996.35
25/01/2021,3,707.62
25/01/2021,4,626.14
25/01/2021,5,656.93
25/01/2021,6,708.11
25/01/2021,7,626.71
25/01/2021,8,612.75
25/01/2021,9,643.24
25/01/2021,10,836.96
25/01/2021,11,615.85
25/01/2021,12,667.09
25/01/2021,13,733.01
25/01/2021,14,741.34
25/01/2021,15,854.47
25/01/2021,16,1287.77
25/01/2021,17,1633.83
25/01/2021,18,1046.39
25/01/2021,19,1069.73
25/01/2021,20,1601.06
25/01/2021,21,1819.44
25/01/2021,22,2431.47
25/01/2021,23,1595.9
25/01/2021,24,1084.18
26/01/2021,1,904.04
26/01/2021,2,1367.27
26/01/2021,3,1368.55
26/01/2021,4,1060.58
26/01/2021,5,1291.4
26/01/2021,6,778.88
26/01/2021,7,801.88
26/01/2021,8,910.45
26/01/2021,9,732.14
26/01/2021,10,1280.25
26/01/2021,11,793.81
26/01/2021,12,887.09
26/01/2021,13,784.21
26/01/2021,14,778.78
26/01/2021,15,884.3
26/01/2021,16,741.74
26/01/2021,17,805.51
26/01/2021,18,737.11
26/01/2021,19,921.64
26/01/2021,20,1053.79
26/01/2021,21,941.2
26/01/2021,22,1176.73
26/01/2021,23,910.5
26/01/2021,24,883.12
27/01/2021,1,1493.61
27/01/2021,2,1447.7
27/01/2021,3,1479.93
27/01/2021,4,1446.2
27/01/2021,5,1181.32
27/01/2021,6,1537.56
27/01/2021,7,1078.36
27/01/2021,8,972.66
27/01/2021,9,1099.01
27/01/2021,10,976.61
27/01/2021,11,981.16
27/01/2021,12,991.47
27/01/2021,13,976.53
27/01/2021,14,1040.93
27/01/2021,15,956.75
27/01/2021,16,697.99
27/01/2021,17,680.24
27/01/2021,18,803.64
27/01/2021,19,1128.82
27/01/2021,20,1129.59
27/01/2021,21,976.42
27/01/2021,22,764.65
27/01/2021,23,662.89
27/01/2021,24,608.46
28/01/2021,1,666.37
28/01/2021,2,637.46
28/01/2021,3,578.88
28/01/2021,4,620.8
28/01/2021,5,620.31
28/01/2021,6,600.17
28/01/2021,7,651.69
28/01/2021,8,675.72
28/01/2021,9,688.64
28/01/2021,10,706.8
28/01/2021,11,694.81
28/01/2021,12,707.68
28/01/2021,13,667.06
28/01/2021,14,693.86
28/01/2021,15,677.63
28/01/2021,16,671.56
28/01/2021,17,702.03
28/01/2021,18,695.36
28/01/2021,19,898.18
28/01/2021,20,971.19
28/01/2021,21,943.09
28/01/2021,22,896.45
28/01/2021,23,696.98
28/01/2021,24,683.75
29/01/2021,1,713.91
29/01/2021,2,649.46
29/01/2021,3,612.88
29/01/2021,4,598.68
29/01/2021,5,596.47
29/01/2021,6,618.83
29/01/2021,7,785.19
29/01/2021,8,723.55
29/01/2021,9,700.67
29/01/2021,10,635.93
29/01/2021,11,734.22
29/01/2021,12,703.87
29/01/2021,13,643.17
29/01/2021,14,562.91
29/01/2021,15,525.32
29/01/2021,16,525.91
29/01/2021,17,568.32
29/01/2021,18,642.21
29/01/2021,19,658.9
29/01/2021,20,765.9
29/01/2021,21,724.56
29/01/2021,22,792.89
29/01/2021,23,602.94
29/01/2021,24,553.59
30/01/2021,1,567.67
30/01/2021,2,581.33
30/01/2021,3,566.78
30/01/2021,4,574.25
30/01/2021,5,562.42
30/01/2021,6,586.34
30/01/2021,7,593.12
30/01/2021,8,594.07
30/01/2021,9,600.41
30/01/2021,10,575.82
30/01/2021,11,550.5
30/01/2021,12,541.98
30/01/2021,13,550.96
30/01/2021,14,551.91
30/01/2021,15,496.67
30/01/2021,16,487.41
30/01/2021,17,511.25
30/01/2021,18,552.19
30/01/2021,19,597.16
30/01/2021,20,734.43
30/01/2021,21,766.38
30/01/2021,22,999.11
30/01/2021,23,1607.69
30/01/2021,24,754.23
31/01/2021,1,682.35
31/01/2021,2,578.27
31/01/2021,3,590.74
31/01/2021,4,565.15
31/01/2021,5,562.81
31/01/2021,6,545.82
31/01/2021,7,534.76
31/01/2021,8,528.06
31/01/2021,9,516.81
31/01/2021,10,489.21
31/01/2021,11,464.5
31/01/2021,12,470.68
31/01/2021,13,454.68
31/01/2021,14,450.31
31/01/2021,15,439.94
31/01/2021,16,439.85
31/01/2021,17,449.88
31/01/2021,18,456.12
31/01/2021,19,513.85
31/01/2021,20,526.13
31/01/2021,21,523.98
31/01/2021,22,516.57
31/01/2021,23,496.31
31/01/2021,24,491.56
01/02/2021,1,495.39
01/02/2021,2,491.67
01/02/2021,3,483.24
01/02/2021,4,495.83
01/02/2021,5,490.18
01/02/2021,6,496.91
01/02/2021,7,504.3
01/02/2021,8,512.39
01/02/2021,9,508.47
01/02/2021,10,501.26
01/02/2021,11,486.94
01/02/2021,12,498.56
01/02/2021,13,505.47
01/02/2021,14,512.86
01/02/2021,15,512.2
01/02/2021,16,525.79
01/02/2021,17,520.66
01/02/2021,18,561.81
01/02/2021,19,611.25
01/02/2021,20,1699.07
01/02/2021,21,1856.94
01/02/2021,22,1218
01/02/2021,23,727.04
01/02/2021,24,610.53
02/02/2021,1,766.96
02/02/2021,2,594.92
02/02/2021,3,562.12
02/02/2021,4,552.54
02/02/2021,5,551.93
02/02/2021,6,578.33
02/02/2021,7,603.87
02/02/2021,8,626.02
02/02/2021,9,614.49
02/02/2021,10,665.44
02/02/2021,11,653.81
02/02/2021,12,628.81
02/02/2021,13,713.04
02/02/2021,14,688.02
02/02/2021,15,919.47
02/02/2021,16,918.56
02/02/2021,17,749.58
02/02/2021,18,1260.07
02/02/2021,19,1052.27
02/02/2021,20,1668.75
02/02/2021,21,1697.3
02/02/2021,22,1054.59
02/02/2021,23,1048.47
02/02/2021,24,644.02
03/02/2021,1,634.43
03/02/2021,2,622.77
03/02/2021,3,613.28
03/02/2021,4,615.64
03/02/2021,5,613.95
03/02/2021,6,613.04
03/02/2021,7,627.99
03/02/2021,8,629.6
03/02/2021,9,635.34
03/02/2021,10,750.48
03/02/2021,11,666.72
03/02/2021,12,685.14
03/02/2021,13,679.83
03/02/2021,14,694.34
03/02/2021,15,724.63
03/02/2021,16,831.1
03/02/2021,17,850.35
03/02/2021,18,871.28
03/02/2021,19,834.05
03/02/2021,20,1056.78
03/02/2021,21,937.03
03/02/2021,22,1008.31
03/02/2021,23,829.24
03/02/2021,24,975.47
04/02/2021,1,689.4
04/02/2021,2,663.93
04/02/2021,3,647.44
04/02/2021,4,645.17
04/02/2021,5,655.33
04/02/2021,6,677.76
04/02/2021,7,667.74
04/02/2021,8,682.38
04/02/2021,9,683.45
04/02/2021,10,1020.94
04/02/2021,11,801.96
04/02/2021,12,704.14
04/02/2021,13,926.7
04/02/2021,14,1158.28
04/02/2021,15,1146.74
04/02/2021,16,1039.84
04/02/2021,17,930.09
04/02/2021,18,911.06
04/02/2021,19,1761.03
04/02/2021,20,1499.06
04/02/2021,21,1296.93
04/02/2021,22,1043.43
04/02/2021,23,977.7
04/02/2021,24,861.52
05/02/2021,1,867.05
05/02/2021,2,815.47
05/02/2021,3,871.24
05/02/2021,4,750.69
05/02/2021,5,731.89
05/02/2021,6,730.99
05/02/2021,7,740.12
05/02/2021,8,737.21
05/02/2021,9,728.15
05/02/2021,10,704.74
05/02/2021,11,715.41
05/02/2021,12,694.82
05/02/2021,13,791.78
05/02/2021,14,870.32
05/02/2021,15,691.66
05/02/2021,16,682.83
05/02/2021,17,732.02
05/02/2021,18,879.55
05/02/2021,19,939.89
05/02/2021,20,960.95
05/02/2021,21,890.53
05/02/2021,22,884.63
05/02/2021,23,866.54
05/02/2021,24,865.27
06/02/2021,1,902.25
06/02/2021,2,855.41
06/02/2021,3,784.73
06/02/2021,4,742.1
06/02/2021,5,747.32
06/02/2021,6,761.15
06/02/2021,7,777.04
06/02/2021,8,643.95
06/02/2021,9,668.37
06/02/2021,10,751.13
06/02/2021,11,762.58
06/02/2021,12,779.16
06/02/2021,13,757.64
06/02/2021,14,894.98
06/02/2021,15,846.49
06/02/2021,16,837.97
06/02/2021,17,851.55
06/02/2021,18,666.72
06/02/2021,19,726.11
06/02/2021,20,828.53
06/02/2021,21,962.26
06/02/2021,22,803.88
06/02/2021,23,975.13
06/02/2021,24,867.53
07/02/2021,1,710
07/02/2021,2,768.18
07/02/2021,3,804.82
07/02/2021,4,802.86
07/02/2021,5,720.72
07/02/2021,6,772.69
07/02/2021,7,773.46
07/02/2021,8,691.62
07/02/2021,9,602.38
07/02/2021,10,571.15
07/02/2021,11,548.61
07/02/2021,12,546.94
07/02/2021,13,530.2
07/02/2021,14,517.42
07/02/2021,15,500.92
07/02/2021,16,509.17
07/02/2021,17,514.77
07/02/2021,18,591.12
07/02/2021,19,636.04
07/02/2021,20,715.92
07/02/2021,21,715.14
07/02/2021,22,687.36
07/02/2021,23,678.84
07/02/2021,24,652.76
08/02/2021,1,649.28
08/02/2021,2,619.55
08/02/2021,3,589.74
08/02/2021,4,586.98
08/02/2021,5,602.49
08/02/2021,6,620.85
08/02/2021,7,676.66
08/02/2021,8,730.46
08/02/2021,9,752.81
08/02/2021,10,1154.34
08/02/2021,11,890.03
08/02/2021,12,757.66
08/02/2021,13,841.02
08/02/2021,14,835.15
08/02/2021,15,788.12
08/02/2021,16,792.16
08/02/2021,17,827.54
08/02/2021,18,792.2
08/02/2021,19,917.46
08/02/2021,20,986.21
08/02/2021,21,1706.81
08/02/2021,22,969.83
08/02/2021,23,1323.35
08/02/2021,24,1042.96
09/02/2021,1,972.83
09/02/2021,2,943.52
09/02/2021,3,944.55
09/02/2021,4,1001.42
09/02/2021,5,949.66
09/02/2021,6,1021.75
09/02/2021,7,808.37
09/02/2021,8,887.94
09/02/2021,9,1183.05
09/02/2021,10,1324.03
09/02/2021,11,1452.2
09/02/2021,12,1338.13
09/02/2021,13,802.54
09/02/2021,14,1002.99
09/02/2021,15,1298.96
09/02/2021,16,1004.21
09/02/2021,17,929.4
09/02/2021,18,931.34
09/02/2021,19,901.25
09/02/2021,20,945.84
09/02/2021,21,917.28
09/02/2021,22,901.48
09/02/2021,23,870.26
09/02/2021,24,906.52
10/02/2021,1,761.62
10/02/2021,2,933.14
10/02/2021,3,711.91
10/02/2021,4,697.35
10/02/2021,5,692.3
10/02/2021,6,694.55
10/02/2021,7,735.57
10/02/2021,8,804.21
10/02/2021,9,768.31
10/02/2021,10,1117.44
10/02/2021,11,1064.36
10/02/2021,12,1049.43
10/02/2021,13,1091.84
10/02/2021,14,1060.02
10/02/2021,15,1096.23
10/02/2021,16,1046.77
10/02/2021,17,1545.99
10/02/2021,18,998.2
10/02/2021,19,1005.42
10/02/2021,20,1058.51
10/02/2021,21,1012.01
10/02/2021,22,972.26
10/02/2021,23,1019.83
10/02/2021,24,988.55
11/02/2021,1,1304.28
11/02/2021,2,1514.78
11/02/2021,3,995.28
11/02/2021,4,718.84
11/02/2021,5,723.57
11/02/2021,6,736.08
11/02/2021,7,873.88
11/02/2021,8,875.9
11/02/2021,9,928.13
11/02/2021,10,1407.26
11/02/2021,11,846.35
11/02/2021,12,1092.99
11/02/2021,13,888.65
11/02/2021,14,833.98
11/02/2021,15,1092.48
11/02/2021,16,878.05
11/02/2021,17,1072.42
11/02/2021,18,1035.09
11/02/2021,19,1047.32
11/02/2021,20,1432.07
11/02/2021,21,1395.44
11/02/2021,22,1435.61
11/02/2021,23,1293.35
11/02/2021,24,1143.85
12/02/2021,1,1347.93
12/02/2021,2,1296.35
12/02/2021,3,1119.06
12/02/2021,4,960.37
12/02/2021,5,956.12
12/02/2021,6,1128.8
12/02/2021,7,1051.23
12/02/2021,8,933.51
12/02/2021,9,875.72
12/02/2021,10,1725.29
12/02/2021,11,1359.92
12/02/2021,12,1414.53
12/02/2021,13,1727.67
12/02/2021,14,1749.97
12/02/2021,15,1721.58
12/02/2021,16,1587
12/02/2021,17,1706.79
12/02/2021,18,1806.09
12/02/2021,19,2097.43
12/02/2021,20,1988.56
12/02/2021,21,1983.24
12/02/2021,22,1970.66
12/02/2021,23,1960.5
12/02/2021,24,1876.13
13/02/2021,1,2364.77
13/02/2021,2,2336.05
13/02/2021,3,2221.32
13/02/2021,4,2194.02
13/02/2021,5,2171.81
13/02/2021,6,2270.77
13/02/2021,7,2286.26
13/02/2021,8,2284.51
13/02/2021,9,2277.3
13/02/2021,10,2453.31
13/02/2021,11,2484.66
13/02/2021,12,2497.61
13/02/2021,13,2496.81
13/02/2021,14,2479
13/02/2021,15,2458.15
13/02/2021,16,2405.32
13/02/2021,17,2403.33
13/02/2021,18,2443.77
13/02/2021,19,2409.8
13/02/2021,20,2422.09
13/02/2021,21,2404.53
13/02/2021,22,2391.34
13/02/2021,23,2402.72
13/02/2021,24,2387.8
14/02/2021,1,1994.28
14/02/2021,2,1978.98
14/02/2021,3,1982.63
14/02/2021,4,1947.36
14/02/2021,5,1881.87
14/02/2021,6,1833.12
14/02/2021,7,1836.7
14/02/2021,8,1820.64
14/02/2021,9,1740.02
14/02/2021,10,1734.34
14/02/2021,11,1744.24
14/02/2021,12,1732.03
14/02/2021,13,1694.67
14/02/2021,14,1653.11
14/02/2021,15,1647.34
14/02/2021,16,1603.88
14/02/2021,17,1714.96
14/02/2021,18,1796.92
14/02/2021,19,1997.1
14/02/2021,20,2014.2
14/02/2021,21,1997
14/02/2021,22,1984.62
14/02/2021,23,1998.34
14/02/2021,24,1935.9
15/02/2021,1,2367
15/02/2021,2,2363.89
15/02/2021,3,2320.09
15/02/2021,4,2321.99
15/02/2021,5,2302.82
15/02/2021,6,2285.97
15/02/2021,7,1845.69
15/02/2021,8,2020.2
15/02/2021,9,2119.08
15/02/2021,10,2039.01
15/02/2021,11,1976.4
15/02/2021,12,2083.97
15/02/2021,13,2115.01
15/02/2021,14,2124.66
15/02/2021,15,2157.66
15/02/2021,16,2255.99
15/02/2021,17,2320.56
15/02/2021,18,2350.57
15/02/2021,19,2506.36
15/02/2021,20,2935.77
15/02/2021,21,2584.1
15/02/2021,22,2569.87
15/02/2021,23,2488.08
15/02/2021,24,2389.69
16/02/2021,1,2051.19
16/02/2021,2,2158.19
16/02/2021,3,2028.87
16/02/2021,4,1929.8
16/02/2021,5,1918.55
16/02/2021,6,1958.82
16/02/2021,7,2058.75
16/02/2021,8,2110.7
16/02/2021,9,2098.71
16/02/2021,10,1969.52
16/02/2021,11,1969.93
16/02/2021,12,2017.14
16/02/2021,13,1997.93
16/02/2021,14,2019.56
16/02/2021,15,2056.31
16/02/2021,16,2002.62
16/02/2021,17,2061.72
16/02/2021,18,2091.4
16/02/2021,19,2302.24
16/02/2021,20,2321.51
16/02/2021,21,2281.06
16/02/2021,22,2113.38
16/02/2021,23,2211.73
16/02/2021,24,2131.62
17/02/2021,1,4617.37
17/02/2021,2,4581.97
17/02/2021,3,4596.68
17/02/2021,4,4207.63
17/02/2021,5,4599.55
17/02/2021,6,4600.72
17/02/2021,7,4603.6
17/02/2021,8,4666.91
17/02/2021,9,4654.59
17/02/2021,10,4652.67
17/02/2021,11,4536.87
17/02/2021,12,4684.35
17/02/2021,13,3640.13
17/02/2021,14,4182.24
17/02/2021,15,4765.11
17/02/2021,16,4732.32
17/02/2021,17,3399
17/02/2021,18,4666.89
17/02/2021,19,4718.57
17/02/2021,20,4961.81
17/02/2021,21,5413.76
17/02/2021,22,4738.96
17/02/2021,23,4698.62
17/02/2021,24,4544.06
18/02/2021,1,4686.74
18/02/2021,2,4546.55
18/02/2021,3,4022.99
18/02/2021,4,4026.66
18/02/2021,5,4124.92
18/02/2021,6,4111.5
18/02/2021,7,5219.91
18/02/2021,8,4172.99
18/02/2021,9,4587.57
18/02/2021,10,4140.83
18/02/2021,11,4083.91
18/02/2021,12,4221.67
18/02/2021,13,5022.81
18/02/2021,14,3365.6
18/02/2021,15,5094.7
18/02/2021,16,5068.51
18/02/2021,17,5022.64
18/02/2021,18,5042.51
18/02/2021,19,5812.32
18/02/2021,20,6207.99
18/02/2021,21,5426.31
18/02/2021,22,5223.72
18/02/2021,23,5336.81
18/02/2021,24,5624.57
19/02/2021,1,3010.92
19/02/2021,2,2024.33
19/02/2021,3,1930.59
19/02/2021,4,1863.6
19/02/2021,5,1807.54
19/02/2021,6,1840.07
19/02/2021,7,2311.72
19/02/2021,8,2993.01
19/02/2021,9,3113.68
19/02/2021,10,3486.37
19/02/2021,11,3674.93
19/02/2021,12,3142.62
19/02/2021,13,3661.06
19/02/2021,14,3707.87
19/02/2021,15,2964.25
19/02/2021,16,2952.25
19/02/2021,17,3005.39
19/02/2021,18,3665.84
19/02/2021,19,3688.85
19/02/2021,20,3768.96
19/02/2021,21,3697.34
19/02/2021,22,3721.17
19/02/2021,23,4175
19/02/2021,24,3694.9
20/02/2021,1,2427.86
20/02/2021,2,2752.11
20/02/2021,3,2890.44
20/02/2021,4,2539.91
20/02/2021,5,2489.43
20/02/2021,6,2585.04
20/02/2021,7,2700.65
20/02/2021,8,2634.61
20/02/2021,9,2352.42
20/02/2021,10,2029.17
20/02/2021,11,2222.29
20/02/2021,12,1883.24
20/02/2021,13,1872.44
20/02/2021,14,1852.45
20/02/2021,15,1487.41
20/02/2021,16,1229.02
20/02/2021,17,1202.93
20/02/2021,18,1208.11
20/02/2021,19,2092.24
20/02/2021,20,2762.26
20/02/2021,21,2303.6
20/02/2021,22,2289.03
20/02/2021,23,2102.02
20/02/2021,24,1307.75
21/02/2021,1,1083.18
21/02/2021,2,1071.79
21/02/2021,3,1073.15
21/02/2021,4,1095.93
21/02/2021,5,1115.22
21/02/2021,6,1113.58
21/02/2021,7,1101.9
21/02/2021,8,1084.49
21/02/2021,9,644.43
21/02/2021,10,645.6
21/02/2021,11,659.93
21/02/2021,12,674.7
21/02/2021,13,646.41
21/02/2021,14,689.18
21/02/2021,15,662.96
21/02/2021,16,636.43
21/02/2021,17,851.34
21/02/2021,18,1145.88
21/02/2021,19,1707.56
21/02/2021,20,1739.04
21/02/2021,21,1681.19
21/02/2021,22,1723.63
21/02/2021,23,1654.25
21/02/2021,24,1224.57
22/02/2021,1,1003.44
22/02/2021,2,944.02
22/02/2021,3,914.84
22/02/2021,4,916.2
22/02/2021,5,901.25
22/02/2021,6,953.95
22/02/2021,7,1033.48
22/02/2021,8,1042.64
22/02/2021,9,1079.37
22/02/2021,10,1148.38
22/02/2021,11,1194.04
22/02/2021,12,1209.75
22/02/2021,13,1209.34
22/02/2021,14,1225.39
22/02/2021,15,1369
22/02/2021,16,1490.35
22/02/2021,17,1339.91
22/02/2021,18,1481.85
22/02/2021,19,1779.75
22/02/2021,20,2014.73
22/02/2021,21,1773.51
22/02/2021,22,1569.53
22/02/2021,23,1501.12
22/02/2021,24,1265.76
23/02/2021,1,874.48
23/02/2021,2,855.56
23/02/2021,3,814.07
23/02/2021,4,784.18
23/02/2021,5,797.02
23/02/2021,6,855.61
23/02/2021,7,945.06
23/02/2021,8,982.86
23/02/2021,9,973.72
23/02/2021,10,767.19
23/02/2021,11,747.98
23/02/2021,12,790.61
23/02/2021,13,800.89
23/02/2021,14,809.5
23/02/2021,15,810.79
23/02/2021,16,805.52
23/02/2021,17,814.85
23/02/2021,18,824.93
23/02/2021,19,866.22
23/02/2021,20,936.84
23/02/2021,21,888.08
23/02/2021,22,826.09
23/02/2021,23,779.68
23/02/2021,24,750.5
24/02/2021,1,597.55
24/02/2021,2,612.25
24/02/2021,3,578.5
24/02/2021,4,570.7
24/02/2021,5,564.31
24/02/2021,6,582.88
24/02/2021,7,691.65
24/02/2021,8,695.33
24/02/2021,9,689.06
24/02/2021,10,646.15
24/02/2021,11,677.44
24/02/2021,12,695.1
24/02/2021,13,712.59
24/02/2021,14,720.96
24/02/2021,15,720.48
24/02/2021,16,761.22
24/02/2021,17,768.24
24/02/2021,18,766.01
24/02/2021,19,764.82
24/02/2021,20,767.55
24/02/2021,21,768.4
24/02/2021,22,764.54
24/02/2021,23,744.43
24/02/2021,24,675.05
25/02/2021,1,685.31
25/02/2021,2,602.67
25/02/2021,3,600.58
25/02/2021,4,594.11
25/02/2021,5,598.96
25/02/2021,6,647.67
25/02/2021,7,639.02
25/02/2021,8,714.64
25/02/2021,9,667.8
25/02/2021,10,717.13
25/02/2021,11,720.18
25/02/2021,12,892.91
25/02/2021,13,941.71
25/02/2021,14,932.83
25/02/2021,15,910.09
25/02/2021,16,767.12
25/02/2021,17,917.4
25/02/2021,18,863.52
25/02/2021,19,908.94
25/02/2021,20,949.86
25/02/2021,21,980.71
25/02/2021,22,955.57
25/02/2021,23,924.32
25/02/2021,24,918.5
26/02/2021,1,867.3
26/02/2021,2,752.59
26/02/2021,3,777.74
26/02/2021,4,720.07
26/02/2021,5,700.43
26/02/2021,6,716.37
26/02/2021,7,757.76
26/02/2021,8,786.65
26/02/2021,9,739.43
26/02/2021,10,765.49
26/02/2021,11,840.91
26/02/2021,12,822.48
26/02/2021,13,840.84
26/02/2021,14,896.47
26/02/2021,15,874.78
26/02/2021,16,916.57
26/02/2021,17,912.15
26/02/2021,18,926.08
26/02/2021,19,927.78
26/02/2021,20,939.42
26/02/2021,21,905.72
26/02/2021,22,992.75
26/02/2021,23,1009.28
26/02/2021,24,940.32
27/02/2021,1,822.67
27/02/2021,2,796.68
27/02/2021,3,790.39
27/02/2021,4,788.36
27/02/2021,5,789.18
27/02/2021,6,791.04
27/02/2021,7,818.53
27/02/2021,8,884.42
27/02/2021,9,907.25
27/02/2021,10,942.48
27/02/2021,11,882.84
27/02/2021,12,929.67
27/02/2021,13,911.32
27/02/2021,14,1097.85
27/02/2021,15,929.95
27/02/2021,16,924.26
27/02/2021,17,825.97
27/02/2021,18,935.36
27/02/2021,19,970.03
27/02/2021,20,965.18
27/02/2021,21,964.02
27/02/2021,22,960.35
27/02/2021,23,960.55
27/02/2021,24,934.37
28/02/2021,1,1177.42
28/02/2021,2,1180.97
28/02/2021,3,1027.5
28/02/2021,4,1161.02
28/02/2021,5,971.16
28/02/2021,6,885.32
28/02/2021,7,733.71
28/02/2021,8,683.41
28/02/2021,9,559.19
28/02/2021,10,545.8
28/02/2021,11,538.95
28/02/2021,12,529.25
28/02/2021,13,554.32
28/02/2021,14,553.71
28/02/2021,15,568.11
28/02/2021,16,568.33
28/02/2021,17,678.11
28/02/2021,18,945.71
28/02/2021,19,1052.58
28/02/2021,20,1180.68
28/02/2021,21,1096.53
28/02/2021,22,1106.69
28/02/2021,23,1141.18
28/02/2021,24,992.9
01/07/2021,1,782.39
01/07/2021,2,762
01/07/2021,3,729.59
01/07/2021,4,692.39
01/07/2021,5,689.62
01/07/2021,6,708.73
01/07/2021,7,710.3
01/07/2021,8,701.02
01/07/2021,9,714.23
01/07/2021,10,721.83
01/07/2021,11,770.31
01/07/2021,12,772.62
01/07/2021,13,793.01
01/07/2021,14,808.62
01/07/2021,15,797.23
01/07/2021,16,815.92
01/07/2021,17,812.37
01/07/2021,18,780.86
01/07/2021,19,775.38
01/07/2021,20,790.25
01/07/2021,21,793.77
01/07/2021,22,787.5
01/07/2021,23,766.7
01/07/2021,24,768.06
02/07/2021,1,742.27
02/07/2021,2,744.59
02/07/2021,3,741.11
02/07/2021,4,732.86
02/07/2021,5,731.44
02/07/2021,6,733.12
02/07/2021,7,777.12
02/07/2021,8,799.86
02/07/2021,9,818.18
02/07/2021,10,819.85
02/07/2021,11,846.12
02/07/2021,12,858.7
02/07/2021,13,924.66
02/07/2021,14,1195.29
02/07/2021,15,1584.72
02/07/2021,16,1554.94
02/07/2021,17,2121.77
02/07/2021,18,2080.67
02/07/2021,19,2176.63
02/07/2021,20,2309.16
02/07/2021,21,2376.81
02/07/2021,22,2362.01
02/07/2021,23,5213.7
02/07/2021,24,1169.92
03/07/2021,1,1064.65
03/07/2021,2,927.02
03/07/2021,3,881.11
03/07/2021,4,866.73
03/07/2021,5,870.4
03/07/2021,6,878.36
03/07/2021,7,888.51
03/07/2021,8,871.63
03/07/2021,9,755.51
03/07/2021,10,748.6
03/07/2021,11,765.91
03/07/2021,12,765.18
03/07/2021,13,793.31
03/07/2021,14,808.06
03/07/2021,15,821.02
03/07/2021,16,829.36
03/07/2021,17,943.69
03/07/2021,18,784.62
03/07/2021,19,890.03
03/07/2021,20,975.13
03/07/2021,21,2311.46
03/07/2021,22,2833.11
03/07/2021,23,2313.59
03/07/2021,24,5435.78
04/07/2021,1,1067.57
04/07/2021,2,875.61
04/07/2021,3,749.97
04/07/2021,4,714.65
04/07/2021,5,685.2
04/07/2021,6,679.74
04/07/2021,7,668.81
04/07/2021,8,633.11
04/07/2021,9,617.49
04/07/2021,10,595.14
04/07/2021,11,588.25
04/07/2021,12,581.57
04/07/2021,13,588.03
04/07/2021,14,589.54
04/07/2021,15,607.21
04/07/2021,16,649.75
04/07/2021,17,772.91
04/07/2021,18,919.58
04/07/2021,19,882.88
04/07/2021,20,1164.85
04/07/2021,21,1237.97
04/07/2021,22,2120.58
04/07/2021,23,2232.74
04/07/2021,24,1221.34
05/07/2021,1,924.99
05/07/2021,2,914.52
05/07/2021,3,850.72
05/07/2021,4,809.89
05/07/2021,5,789.62
05/07/2021,6,772.9
05/07/2021,7,794.54
05/07/2021,8,775.29
05/07/2021,9,781.12
05/07/2021,10,776.33
05/07/2021,11,778.76
05/07/2021,12,782.18
05/07/2021,13,1067.27
05/07/2021,14,1178.58
05/07/2021,15,2306.38
05/07/2021,16,1812.66
05/07/2021,17,5990.59
05/07/2021,18,2435.35
05/07/2021,19,2289.21
05/07/2021,20,3668.71
05/07/2021,21,2405.87
05/07/2021,22,2325.4
05/07/2021,23,2332.75
05/07/2021,24,5179.85
06/07/2021,1,2160.48
06/07/2021,2,1005.09
06/07/2021,3,906.59
06/07/2021,4,861.59
06/07/2021,5,803.51
06/07/2021,6,824.05
06/07/2021,7,804.39
06/07/2021,8,758.34
06/07/2021,9,754.62
06/07/2021,10,752.12
06/07/2021,11,747.52
06/07/2021,12,751.26
06/07/2021,13,764.82
06/07/2021,14,921.46
06/07/2021,15,1539.44
06/07/2021,16,1726.38
06/07/2021,17,2441.84
06/07/2021,18,2470.55
06/07/2021,19,1704.28
06/07/2021,20,3721.73
06/07/2021,21,2215.66
06/07/2021,22,2841.66
06/07/2021,23,2368.91
06/07/2021,24,2094.43
07/07/2021,1,892.77
07/07/2021,2,800.82
07/07/2021,3,773.93
07/07/2021,4,759.4
07/07/2021,5,741.87
07/07/2021,6,764.07
